WL,DC,DC_std,AC,AC_std,CD,CD_std,I_L,I_L_std,I_R,I_R_std,gabs,gabs_std,m_ellip,m_ellip_std,ellip,ellip_std
411.0,0.06529046595096588,0.0,5.005166363429617e-05,7.184175927274545e-07,5.005166363429617e-05,4.777858161919717e-06,0.06534051761460018,7.184175927274545e-07,0.06524041428733159,7.184175927274545e-07,0.0007665998841528519,1.1003407346901106e-05,1.0978056525992643,0.015757376218011224,0.010978722266230726,0.0001575833178964361
411.5,0.0660465732216835,0.0,5.484899960937897e-05,1.0045973124362824e-06,5.484899960937897e-05,6.604619227434855e-06,0.06610142222129288,1.0045973124362824e-06,0.06599172422207412,1.0045973124362824e-06,0.0008304594308818993,1.5210438080782469e-05,1.189255407315894,0.02178203421208015,0.011893275271101521,0.00021783355135925636
412.0,0.06695136427879333,0.0,5.830627872658379e-05,7.528690254977302e-07,5.830627872658379e-05,4.882767673970492e-06,0.06700967055751991,7.528690254977302e-07,0.06689305800006676,7.528690254977302e-07,0.0008708751398073026,1.1245013953154043e-05,1.2471325276094156,0.016103367788754683,0.012472081572351044,0.00016104344342289477
412.5,0.06758153438568115,0.0,6.284236036902225e-05,8.990850052907688e-07,6.284236036902225e-05,5.776686097842833e-06,0.06764437674605017,8.990850052907688e-07,0.06751869202531213,8.990850052907688e-07,0.0009298747200734908,1.3303708083332043e-05,1.3316225908824892,0.019051510750685664,0.013317033442233554,0.00019052666087905233
413.0,0.06876327097415924,0.0,6.877939007498222e-05,1.0280030499665623e-06,6.877939007498222e-05,6.491483206367062e-06,0.06883205036423422,1.0280030499665623e-06,0.06869449158408426,1.0280030499665623e-06,0.0010002344143987716,1.4949885824263344e-05,1.4323808504937685,0.02140891161459857,0.014324677140990137,0.00021410209911239841
413.5,0.06943654268980026,0.0,7.28518280735165e-05,9.659723218969181e-07,7.28518280735165e-05,6.040635852651186e-06,0.06950939451787377,9.659723218969181e-07,0.06936369086172675,9.659723218969181e-07,0.001049185706134213,1.391158436865568e-05,1.5024813108252861,0.019922017042043612,0.015025724255196965,0.0001992322516921414
414.0,0.07033996284008026,0.0,7.684027073683078e-05,1.2834120965357476e-06,7.684027073683078e-05,7.922642435766079e-06,0.07041680311081709,1.2834120965357476e-06,0.07026312256934343,1.2834120965357476e-06,0.0010924127286152986,1.8245845529569278e-05,1.564384359085217,0.026128874753156527,0.01564479227754658,0.0002613045928164368
414.5,0.07107247412204742,0.0,8.09201798106369e-05,1.279292752220233e-06,8.09201798106369e-05,7.815820332558957e-06,0.07115339430185806,1.279292752220233e-06,0.07099155394223679,1.279292752220233e-06,0.0011385586446825918,1.799983422588328e-05,1.630467394773421,0.02577657545677944,0.016305662709040925,0.00025778138620845953
415.0,0.07177674025297165,0.0,8.611472594528838e-05,1.242518820197363e-06,8.611472594528838e-05,7.516666930615345e-06,0.07186285497891694,1.242518820197363e-06,0.07169062552702636,1.242518820197363e-06,0.0011997581060631006,1.731088394120714e-05,1.7181077871455086,0.02478996753716941,0.017182119780361785,0.0002479147087055553
415.5,0.0726465955376625,0.0,9.019843222344698e-05,1.0242960529381442e-06,9.019843222344698e-05,6.122323794276476e-06,0.07273679396988596,1.0242960529381442e-06,0.07255639710543905,1.0242960529381442e-06,0.0012416057704546526,1.4099711698218725e-05,1.7780355323315,0.02019142387352382,0.01778143357409264,0.00020192648338282674
416.0,0.07338494062423706,0.0,9.429507884009707e-05,1.1019496566621982e-06,9.429507884009707e-05,6.520199269366329e-06,0.07347923570307716,1.1019496566621982e-06,0.07329064554539697,1.1019496566621982e-06,0.0012849377275227223,1.5016018917350654e-05,1.840088851658679,0.021503617190370153,0.018402004398243344,0.00021504921230224025
416.5,0.07428545504808426,0.0,0.00010135250937984283,1.1745576253993816e-06,0.00010135250937984283,6.865570050919302e-06,0.0743868075574641,1.1745576253993816e-06,0.07418410253870442,1.1745576253993816e-06,0.0013643654644672815,1.581140782726715e-05,1.9538329577998674,0.02264265002793186,0.019539514437281753,0.00022644023141942042
417.0,0.07505354285240173,0.0,9.912011452024905e-05,9.103598855260124e-07,9.912011452024905e-05,5.266813946847215e-06,0.07515266296692198,9.103598855260124e-07,0.07495442273788148,9.103598855260124e-07,0.0013206587024835854,1.2129472519589136e-05,1.8912429009078875,0.017369952396702113,0.01891357591199028,0.00017371005759491483
417.5,0.0757618248462677,0.0,0.00010388646548974609,7.610895413535092e-07,0.00010388646548974609,4.362057532041905e-06,0.07586571131175744,7.610895413535092e-07,0.07565793838077796,7.610895413535092e-07,0.0013712244352686537,1.0045818496292505e-05,1.9636553137281896,0.014386065740674202,0.019637743953117993,0.00014386938152180612
418.0,0.07634282857179642,0.0,0.00010908050353872074,1.0027721749580421e-06,0.00010908050353872074,5.703482189737197e-06,0.07645190907533514,1.0027721749580421e-06,0.0762337480682577,1.0027721749580421e-06,0.0014288244957564842,1.3135119482964764e-05,2.046141201478456,0.018810084261753273,0.020462652852384005,0.00018811224958191223
418.5,0.07730068266391754,0.0,0.00011509550409441325,1.608856382336891e-06,0.00011509550409441325,9.037327284322034e-06,0.07741577816801196,1.608856382336891e-06,0.07718558715982313,1.608856382336891e-06,0.0014889325699077895,2.0812964735793645e-05,2.132218678052926,0.029805105383694068,0.02132347981793257,0.00029806912849150935
419.0,0.07789920270442963,0.0,0.00011282201379200776,1.1790364795005509e-06,0.00011282201379200776,6.5720414177467025e-06,0.07801202471822163,1.1790364795005509e-06,0.07778638069063762,1.1790364795005509e-06,0.0014483076832003609,1.5135411385070655e-05,2.0740420057293925,0.021674592595728626,0.02074167781472614,0.00021675907004012175
419.5,0.07862251996994019,0.0,0.0001162890554693991,9.414442254244877e-07,0.0001162890554693991,5.199405610447204e-06,0.07873880902540958,9.414442254244877e-07,0.07850623091447079,9.414442254244877e-07,0.0014790807457438402,1.1974231120859912e-05,2.118110420956659,0.01714763970325488,0.021182388691325812,0.00017148679584376967
420.0,0.07962949573993683,0.0,0.0001201456948705884,1.3859935858953501e-06,0.0001201456948705884,7.557763834946047e-06,0.07974964143480742,1.3859935858953501e-06,0.07950935004506623,1.3859935858953501e-06,0.0015088089376199749,1.7405530111880747e-05,2.160682534203507,0.024925505127652063,0.021608135640721674,0.0002492701668041905
420.5,0.07979580014944077,0.0,0.00012348918807813728,1.1313495273611588e-06,0.00012348918807813728,6.156343273992248e-06,0.0799192893375189,1.1313495273611588e-06,0.07967231096136262,1.1313495273611588e-06,0.001547565007768178,1.4178058560004147e-05,2.216182976821299,0.020303620117626434,0.022163173723929678,0.00020304851386281233
421.0,0.08065304905176163,0.0,0.00012728216702642738,1.131251569335771e-06,0.00012728216702642738,6.090381062495978e-06,0.08078033121878805,1.131251569335771e-06,0.0805257668847352,1.131251569335771e-06,0.0015781445155872537,1.4026147586928234e-05,2.2599742129425806,0.020086076744111735,0.022601112641380292,0.00020087294820324235
421.5,0.08113226294517517,0.0,0.0001306360423271302,7.397507002288083e-07,0.0001306360423271302,3.95911263533356e-06,0.0812628989875023,7.397507002288083e-07,0.08100162690284804,7.397507002288083e-07,0.0016101614522376507,9.117836399173188e-06,2.305823912062428,0.013057153471330081,0.02305963743712644,0.00013057945293857147
422.0,0.08204540610313416,0.0,0.00013402036813386106,9.620418231678875e-07,0.00013402036813386106,5.09149997201341e-06,0.08217942647126801,9.620418231678875e-07,0.0819113857350003,9.620418231678875e-07,0.0016334902159591048,1.1725724435546882e-05,2.3392317552032686,0.016791766907700227,0.023393736127990963,0.00016792785207694628
422.5,0.08245565742254257,0.0,0.00013801842520805806,1.0052870855612197e-06,0.00013801842520805806,5.293899675819265e-06,0.08259367584775062,1.0052870855612197e-06,0.08231763899733452,1.0052870855612197e-06,0.0016738502793178284,1.2191850953411767e-05,2.3970291885324353,0.017459281130851934,0.02397174551127252,0.00017460339910787097
423.0,0.08334065973758698,0.0,0.00013741061057672254,8.365229934461778e-07,0.00013741061057672254,4.358399246777236e-06,0.0834780703481637,8.365229934461778e-07,0.08320324912701026,8.365229934461778e-07,0.0016487823711665412,1.0037393465327976e-05,2.361130812030939,0.014374000715871325,0.023612739976471935,0.0001437487239572068
423.5,0.08377651125192642,0.0,0.00013628500879443435,8.440684998488188e-07,0.00013628500879443435,4.3748330476638334e-06,0.08391279626072086,8.440684998488188e-07,0.08364022624313198,8.440684998488188e-07,0.0016267687297768741,1.0075240508769809e-05,2.329606283458155,0.014428199391195322,0.02329747557338292,0.00014429074357804854
424.0,0.08444765210151672,0.0,0.0001414137323306691,1.0262171833885772e-06,0.0001414137323306691,5.2766436411740465e-06,0.0845890658338474,1.0262171833885772e-06,0.08430623836918605,1.0262171833885772e-06,0.0016745726945809217,1.215211030562383e-05,2.3980637198123667,0.017402370728592007,0.02398209145144071,0.0001740342605732024
424.5,0.08517590910196304,0.0,0.00014277346474947503,1.2058376746632885e-06,0.00014277346474947503,6.147211180791275e-06,0.08531868256671252,1.2058376746632885e-06,0.08503313563721357,1.2058376746632885e-06,0.0016762188540724895,1.4157027349362304e-05,2.400421094542367,0.020273502474249624,0.024005666628319086,0.00020274731916485782
425.0,0.08562136441469193,0.0,0.00014364182109177749,1.5507812846392944e-06,0.00014364182109177749,7.86456070394119e-06,0.0857650062357837,1.5507812846392944e-06,0.08547772259360015,1.5507812846392944e-06,0.00167763994505009,1.8112083301176556e-05,2.4024561609966115,0.025937321201598043,0.024026018526983092,0.0002593889411373883
